App,Category,Rating,Reviews,Size_MBs,Installs,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
My Little Work – Garage,FAMILY,4.3,560,44.0,"10,000",Paid,$3.99,Everyone,Casual;Education,"June 17, 2015",2.3 and up
Anime Expo 2018,FAMILY,4.7,54,44.0,"10,000",Free,0,Everyone,Entertainment,"June 8, 2018",5.0 and up
Car Driving Simulator Citroen,FAMILY,3.8,174,44.0,"10,000",Free,0,Everyone,Simulation,"July 18, 2017",2.3 and up
DRAGON QUEST II,FAMILY,4.5,2576,44.0,"10,000",Paid,$4.99,Everyone,Role Playing,"March 9, 2018",4.0 and up
Ey Sey Storytime រឿងនិទានតាឥសី,FAMILY,4.7,1327,44.0,"10,000",Free,0,Everyone,Education;Education,"May 18, 2017",4.0.3 and up
Trimble Ag Mobile,PRODUCTIVITY,4.1,85,44.0,"10,000",Free,0,Everyone,Productivity,"August 2, 2018",4.1 and up
TN Patta Citta & EC,BOOKS_AND_REFERENCE,3.8,48,1.5,"10,000",Free,0,Everyone,Books & Reference,"March 27, 2018",3.0 and up
EO.TRADE - Coin sale,FINANCE,4.3,95,1.5,"10,000",Free,0,Everyone,Finance,"June 5, 2018",4.0.3 and up
RD/FD Calculator,FINANCE,4.4,92,1.5,"10,000",Free,0,Everyone,Finance,"January 31, 2017",4.0.3 and up
Gold Quote - Gold.fr,FINANCE,,96,1.5,"10,000",Free,0,Everyone,Finance,"May 19, 2016",2.2 and up
DR CONTROL,FAMILY,3.4,267,1.5,"10,000",Free,0,Everyone,Entertainment,"March 8, 2017",4.0.3 and up
Dialysis of Drugs,MEDICAL,2.9,92,1.5,"10,000",Free,0,Everyone,Medical,"June 15, 2018",4.0 and up
Profile w/o crop for Telegram,PHOTOGRAPHY,4.2,348,1.5,"10,000",Free,0,Everyone,Photography,"April 11, 2014",2.3.3 and up
DF Night Selfies,PHOTOGRAPHY,4.3,194,1.5,"10,000",Free,0,Everyone,Photography,"February 15, 2018",4.0 and up
Arabic Chat - Chat,PARENTING,4.4,162,1.5,"10,000",Free,0,Everyone,Parenting,"May 1, 2018",4.1 and up
DV 2019 Entry Guide,BOOKS_AND_REFERENCE,4.5,92,5.1,"10,000",Free,0,Everyone,Books & Reference,"October 18, 2017",4.1 and up
EY India Tax Insights,BUSINESS,4.7,87,5.1,"10,000",Free,0,Everyone,Business,"July 15, 2017",4.1 and up
Event Manager - AllEvents.in,EVENTS,4.7,120,5.1,"10,000",Free,0,Everyone,Events,"July 25, 2018",4.0.3 and up
Sun & Moon AR Locator,WEATHER,3.3,115,5.1,"10,000",Free,0,Everyone,Weather,"February 23, 2017",4.1 and up
Easy Cv maker 2018,BOOKS_AND_REFERENCE,3.9,88,5.3,"10,000",Free,0,Everyone,Books & Reference,"March 31, 2018",4.0 and up
CA Clarity Mobile Time Manager,BUSINESS,3.1,104,5.3,"10,000",Free,0,Everyone,Business,"May 14, 2015",2.2 and up
AJ Bell Youinvest,FINANCE,2.8,135,5.3,"10,000",Free,0,Everyone,Finance,"June 4, 2018",4.4 and up
Phoenix and Arizona Cameras,TRAVEL_AND_LOCAL,4.1,134,5.3,"10,000",Free,0,Everyone,Travel & Local,"June 20, 2018",4.0.3 and up
SCM FPS Status,BUSINESS,4.2,123,3.3,"10,000",Free,0,Everyone,Business,"April 28, 2018",2.3 and up
BI Mobile,FINANCE,4.4,337,3.3,"10,000",Free,0,Everyone,Finance,"March 15, 2018",4.0.3 and up
ChangeDA - Cours du DZD sur le marché parallèle,FINANCE,4.4,188,3.3,"10,000",Free,0,Everyone,Finance,"July 28, 2018",4.2 and up
SB · FN 1870 Mobile Banking,FINANCE,2.9,139,3.3,"10,000",Free,0,Everyone,Finance,"June 19, 2017",4.0 and up
Age of Conquest: N. America,FAMILY,4.5,659,3.3,"10,000",Paid,$3.99,Everyone,Strategy,"August 4, 2018",1.5 and up
Bonjour 2017 Abidjan CI ❤❤❤❤❤,FAMILY,,235,3.3,"10,000",Free,0,Everyone,Entertainment,"February 16, 2017",2.0 and up
DK Pittsburgh Sports,SPORTS,4.1,556,3.3,"10,000",Free,0,Everyone,Sports,"July 26, 2018",4.2 and up
Trane Interactive Smart AC,TOOLS,2.8,48,3.3,"10,000",Free,0,Everyone,Tools,"April 21, 2016",4.3 and up
Vehicle Case Checker BD,TOOLS,3.7,29,3.3,"10,000",Free,0,Everyone,Tools,"July 13, 2017",4.1 and up
Evolve CP Calc. for PokemonGo,TOOLS,3.9,116,3.3,"10,000",Free,0,Everyone,Tools,"December 18, 2016",4.4 and up
VITEK EH DVR Viewer (Pro),TOOLS,3.5,78,3.3,"10,000",Free,0,Everyone,Tools,"October 11, 2013",2.2 and up
CD Library,PRODUCTIVITY,3.9,44,3.3,"10,000",Free,0,Everyone,Productivity,"February 18, 2017",2.1 and up
R+F PULSE,BUSINESS,3.4,58,3.0,"10,000",Free,0,Everyone,Business,"April 21, 2017",4.4 and up
Ek Bander Ne Kholi Dukan,FAMILY,5.0,10,3.0,"10,000",Free,0,Everyone,Entertainment,"June 26, 2017",4.0 and up
DSLR camera - Auto Focus and Blur Professional,PHOTOGRAPHY,3.4,30,3.0,"10,000",Free,0,Everyone,Photography,"April 18, 2018",4.0.3 and up
CV Maker,PERSONALIZATION,3.2,114,3.0,"10,000",Free,0,Everyone,Personalization,"March 18, 2016",4.0.3 and up
JNews DZ - Algerian Newspapers,NEWS_AND_MAGAZINES,4.0,146,3.0,"10,000",Free,0,Everyone,News & Magazines,"July 16, 2016",2.3 and up
Latest Barcelona News 24h,NEWS_AND_MAGAZINES,4.5,104,3.0,"10,000",Free,0,Everyone,News & Magazines,"January 6, 2018",4.0 and up
DB Busradar NRW,MAPS_AND_NAVIGATION,3.7,78,3.0,"10,000",Free,0,Everyone,Maps & Navigation,"April 12, 2017",2.2 and up
Hidden Object Florida Vacation Adventure Fun Game,FAMILY,3.7,126,45.0,"10,000",Free,0,Everyone,Casual,"June 18, 2018",4.0.3 and up
How it Works: FN SCAR assault rifle,FAMILY,4.6,44,45.0,"10,000",Free,0,Everyone,Casual,"January 9, 2018",4.0.3 and up
Casino AZ/Talking Stick Resort,TRAVEL_AND_LOCAL,4.3,201,45.0,"10,000",Free,0,Everyone,Travel & Local,"July 16, 2018",4.4 and up
Holy Quran Mehmet Emin Ay,LIFESTYLE,,649,55.0,"10,000",Free,0,Everyone,Lifestyle,"March 14, 2017",4.0.3 and up
Peppa Pig: Party Time,FAMILY,3.8,52,55.0,"10,000",Paid,$2.99,Everyone,Educational;Pretend Play,"August 8, 2017",2.3 and up
TV.AE,FAMILY,3.9,109,7.5,"10,000",Free,0,Everyone,Entertainment,"September 21, 2017",4.4 and up
FD VR Store -VR Games and Apps,FAMILY,4.0,105,7.5,"10,000",Free,0,Everyone,Simulation,"November 30, 2016",4.4 and up
U-Report,SOCIAL,4.3,241,7.5,"10,000",Free,0,Teen,Social,"April 10, 2018",4.0.3 and up
B-BLE(BLE4.0 Scan),TOOLS,3.8,159,7.5,"10,000",Free,0,Everyone,Tools,"April 20, 2018",5.0 and up
Android-P Mono Grey EMUI 8/5 Theme,PERSONALIZATION,4.5,61,7.5,"10,000",Free,0,Everyone,Personalization,"April 4, 2018",4.4 and up
"Please, Don't Touch Anything",FAMILY,4.4,1771,46.0,"10,000",Paid,$4.99,Teen,Puzzle,"April 20, 2016",2.3 and up
Dr. Panda Farm,FAMILY,4.1,265,46.0,"10,000",Paid,$2.99,Everyone,Education;Pretend Play,"July 21, 2016",4.0 and up
Shoulder Surgery ER Emergency Doctor Game,FAMILY,3.9,55,46.0,"10,000",Free,0,Teen,Educational,"November 7, 2017",4.0 and up
¡Ay Metro!,GAME,3.8,489,36.0,"10,000",Free,0,Everyone 10+,Arcade,"March 17, 2015",4.0 and up
PAC-MAN CE DX,GAME,4.5,1692,36.0,"10,000",Paid,$4.99,Everyone,Arcade,"April 23, 2018",4.0.3 and up
Eating Show - Food BJ,FAMILY,4.4,103,36.0,"10,000",Free,0,Everyone,Simulation,"October 30, 2017",4.1 and up
CT Abdomen Pelvis,MEDICAL,4.0,36,36.0,"10,000",Free,0,Everyone,Medical,"January 20, 2018",4.0 and up
Middlesbrough FC Official,SPORTS,4.5,152,36.0,"10,000",Free,0,Everyone,Sports,"May 29, 2018",4.4 and up
Florida Storms,WEATHER,3.8,116,36.0,"10,000",Free,0,Everyone,Weather,"December 26, 2017",4.4 and up
Paris ci la Sortie du Métro,MAPS_AND_NAVIGATION,4.2,453,36.0,"10,000",Paid,$2.99,Everyone,Maps & Navigation,"April 2, 2018",4.1 and up
Neon Glow C - Icon Pack,PERSONALIZATION,4.8,557,74.0,"10,000",Paid,$0.99,Everyone,Personalization,"July 27, 2018",4.0.3 and up
Dirt Trackin Sprint Cars,GAME,3.8,499,47.0,"10,000",Paid,$3.99,Everyone,Racing,"May 10, 2018",5.0 and up
Detect-O-Gromit (D.O.G 2),FAMILY,3.8,45,47.0,"10,000",Paid,$2.49,Everyone,Entertainment,"July 16, 2018",5.0 and up
Dynamics AX,BUSINESS,3.7,244,0.953125,"10,000",Free,0,Everyone,Business,"October 26, 2015",2.3.3 and up
European War 6: 1804,FAMILY,4.2,1330,96.0,"10,000",Paid,$0.99,Teen,Strategy,"July 18, 2018",4.4 and up
Quiz&Learn Python,EDUCATION,4.0,304,2.0,"10,000",Free,0,Everyone,Education,"July 4, 2016",4.0 and up
I am Rich Premium Plus,FINANCE,4.6,459,2.0,"10,000",Paid,$18.99,Everyone,Finance,"February 17, 2018",4.0.3 and up
High Blood Pressure Symptoms,MEDICAL,4.3,46,2.0,"10,000",Free,0,Everyone,Medical,"April 5, 2017",4.0.3 and up
US DV Lottery 2020 Apply,TRAVEL_AND_LOCAL,4.6,41,2.0,"10,000",Free,0,Everyone,Travel & Local,"January 14, 2018",4.0 and up
Android P Rotation,TOOLS,4.5,502,2.0,"10,000",Free,0,Everyone,Tools,"July 15, 2018",5.0 and up
X Home Bar - Home Bar Gesture Pro,TOOLS,4.0,88,2.0,"10,000",Paid,$1.99,Everyone,Tools,"July 2, 2018",4.3 and up
FiSwitch,TOOLS,4.8,615,2.0,"10,000",Paid,$1.99,Everyone,Tools,"July 24, 2018",5.0 and up
Eurostat Country Profiles,PRODUCTIVITY,3.7,87,2.0,"10,000",Free,0,Everyone,Productivity,"April 12, 2018",4.0.3 and up
Vienna U-Bahn,MAPS_AND_NAVIGATION,3.9,139,2.0,"10,000",Free,0,Everyone,Maps & Navigation,"July 25, 2018",4.0 and up
CV Engineer - Free Resume Maker & CV Templates,BUSINESS,4.6,213,3.8,"10,000",Free,0,Everyone,Business,"April 11, 2018",5.0 and up
Tunisian Dinar: Exchange rate,FINANCE,4.5,625,3.8,"10,000",Free,0,Everyone,Finance,"March 30, 2018",4.0 and up
DP and Status Images | All Latest Status 2018,LIFESTYLE,4.7,25,3.8,"10,000",Free,0,Teen,Lifestyle,"July 22, 2017",4.0 and up
"100000+ Messages - DP, Status, Jokes & GIF 2018",LIFESTYLE,3.7,121,3.8,"10,000",Free,0,Mature 17+,Lifestyle,"December 29, 2017",4.0.3 and up
TN Electricity (TNEB),LIFESTYLE,3.9,73,3.8,"10,000",Free,0,Everyone,Lifestyle,"December 21, 2016",2.3 and up
Best DP And Video Status 2018 For Whatsapp,FAMILY,4.2,91,3.8,"10,000",Free,0,Everyone,Entertainment,"May 31, 2018",4.1 and up
BTS j-hope LINE Launcher theme,PERSONALIZATION,4.9,934,3.8,"10,000",Free,0,Everyone,Personalization,"October 17, 2014",4.0.3 and up
CA Service Management,BUSINESS,3.4,91,8.3,"10,000",Free,0,Everyone,Business,"March 20, 2018",5.0 and up
Dragon Ball Wallpaper - Ringtones,COMICS,4.7,73,8.3,"10,000",Free,0,Everyone,Comics,"July 23, 2018",4.0.3 and up
DIY On A Budget,HOUSE_AND_HOME,4.7,114,8.3,"10,000",Free,0,Teen,House & Home,"February 18, 2018",4.1 and up
Math games for kids : times tables training,FAMILY,4.5,630,8.3,"10,000",Paid,$1.59,Everyone,Educational;Education,"July 27, 2018",4.0.3 and up
CV Creator,FAMILY,4.4,31,8.3,"10,000",Free,0,Everyone,Education,"January 8, 2018",4.2 and up
Myth Defense 2: DF Platinum,FAMILY,4.6,1764,8.3,"10,000",Paid,$3.99,Everyone 10+,Strategy,"June 22, 2016",2.3.3 and up
Da Fit,SPORTS,3.5,1151,8.3,"10,000",Free,0,Everyone,Sports,"July 23, 2018",4.4 and up
Larry H Miller Automotive,PRODUCTIVITY,3.1,67,8.3,"10,000",Free,0,Everyone,Productivity,"July 18, 2018",4.0.3 and up
BW-Go Free,GAME,4.6,547,1.3,"10,000",Free,0,Everyone,Board,"June 18, 2015",2.3 and up
Mini for Facebook lite,SOCIAL,4.1,260,1.3,"10,000",Free,0,Teen,Social,"June 21, 2018",3.0 and up
CL Pro App for Craigslist,SHOPPING,4.0,119,1.3,"10,000",Free,0,Everyone,Shopping,"July 1, 2017",4.0 and up
Car G-Force Meter,TOOLS,4.2,184,1.3,"10,000",Free,0,Everyone,Tools,"July 29, 2017",4.0 and up
Centimeter Ruler,TOOLS,3.3,16,1.3,"10,000",Free,0,Everyone,Tools,"November 5, 2016",4.0 and up
DC Metro,MAPS_AND_NAVIGATION,3.4,59,1.3,"10,000",Free,0,Everyone,Maps & Navigation,"January 26, 2015",1.5 and up
Start the Hunt for the Lost Treasure,FAMILY,3.8,302,8.1,"10,000",Free,0,Everyone,Puzzle;Brain Games,"September 13, 2017",4.0.3 and up
Neuvaine au Saint-Esprit,LIFESTYLE,4.7,57,5.8,"10,000",Free,0,Everyone,Lifestyle,"September 18, 2017",4.0 and up
Tarascon Pharmacopoeia,MEDICAL,4.4,275,5.8,"10,000",Free,0,Everyone 10+,Medical,"March 16, 2018",4.4 and up
Nursing Central,MEDICAL,4.3,168,5.8,"10,000",Free,0,Everyone,Medical,"January 29, 2018",4.1 and up
DS Flashlight,TOOLS,4.0,127,5.8,"10,000",Free,0,Everyone,Tools,"May 30, 2015",2.2 and up
Training schedule - AllUniver,EDUCATION,4.1,702,7.6,"10,000",Free,0,Everyone,Education,"October 16, 2017",4.4 and up
Rock n Roll Music Quiz Game,GAME,3.7,80,7.6,"10,000",Free,0,Everyone,Trivia,"June 6, 2018",4.1 and up
cx-33wifi,FAMILY,4.4,63,7.6,"10,000",Free,0,Everyone,Entertainment,"November 14, 2015",2.2 and up
University of Florida,FAMILY,4.0,168,7.6,"10,000",Free,0,Everyone,Education,"October 2, 2017",4.1 and up
SW-DB,TOOLS,4.5,954,7.6,"10,000",Free,0,Teen,Tools,"July 11, 2016",4.1 and up
EZ Inspections,PRODUCTIVITY,2.8,160,7.6,"10,000",Free,0,Everyone,Productivity,"July 27, 2018",4.2 and up
EU FTL Calculator,BUSINESS,3.6,60,1.8,"10,000",Free,0,Everyone,Business,"June 1, 2018",4.1 and up
BW-Joseki,GAME,4.7,705,1.8,"10,000",Free,0,Everyone,Board,"July 28, 2015",4.0.3 and up
EMT Review Plus,MEDICAL,4.5,199,1.8,"10,000",Paid,$11.99,Everyone,Medical,"June 27, 2018",4.4W and up
EMT Review Plus,MEDICAL,4.5,199,1.8,"10,000",Paid,$11.99,Everyone,Medical,"June 27, 2018",4.4W and up
foody Cyprus - online ordering,SHOPPING,4.5,214,1.8,"10,000",Free,0,Everyone,Shopping,"February 27, 2018",4.0.3 and up
BL 1-Click Camera - Free,PHOTOGRAPHY,3.5,52,1.8,"10,000",Free,0,Everyone,Photography,"August 18, 2016",2.3 and up
Ei Electronics AudioLINK,TOOLS,3.4,59,1.8,"10,000",Free,0,Everyone,Tools,"October 19, 2017",4.0 and up
Ez Texting,BUSINESS,3.3,49,0.0498046875,"10,000",Free,0,Everyone,Business,"January 18, 2012",2.1 and up
Permit Test Connecticut CT DMV,FAMILY,4.6,186,9.6,"10,000",Free,0,Everyone,Education,"October 12, 2017",4.1 and up
30 Day AB Challenge - Lumowell,HEALTH_AND_FITNESS,4.8,793,40.0,"10,000",Free,0,Everyone,Health & Fitness,"September 15, 2016",4.0.3 and up
Korean Dungeon: K-Word 1000,GAME,4.7,703,40.0,"10,000",Free,0,Everyone 10+,Word,"November 17, 2017",4.1 and up
MEGA MAN MOBILE,GAME,4.0,267,40.0,"10,000",Paid,$1.99,Everyone,Action,"February 17, 2017",4.0 and up
Stand O’Food® (Full),FAMILY,4.4,925,40.0,"10,000",Paid,$1.99,Everyone,Casual,"December 26, 2014",2.3.3 and up
Blue CareOnDemand,MEDICAL,4.4,163,40.0,"10,000",Free,0,Everyone,Medical,"June 29, 2018",4.0.3 and up
Underdog FC,SPORTS,4.6,216,40.0,"10,000",Free,0,Everyone,Sports,"August 2, 2018",4.1 and up
m-Faisaa,FINANCE,4.0,142,6.2,"10,000",Free,0,Everyone,Finance,"July 13, 2018",4.0.3 and up
Arizona Mobile,FAMILY,4.3,285,6.2,"10,000",Free,0,Everyone,Education,"November 7, 2017",4.1 and up
BSc Ag Entrance Preparation,FAMILY,4.4,138,6.2,"10,000",Free,0,Everyone,Education,"May 31, 2018",4.1 and up
GATE CS Engineering 2019 Exam Prep App,FAMILY,4.2,162,6.2,"10,000",Free,0,Everyone,Education,"February 15, 2018",4.1 and up
TeeTime.cz,SPORTS,4.6,1641,6.2,"10,000",Free,0,Everyone,Sports,"August 2, 2018",4.0 and up
Arabic Alphabets,PARENTING,,34,6.2,"10,000",Free,0,Everyone,Parenting,"January 9, 2017",2.2 and up
Saiyan Z: Super SSJ Ultimate Combat,GAME,4.4,306,61.0,"10,000",Free,0,Everyone,Adventure,"April 18, 2018",4.0 and up
Virtual Mother Surgery Doctor : Emergency Hospital,FAMILY,3.9,70,61.0,"10,000",Free,0,Teen,Educational,"May 30, 2018",4.0 and up
/u/app,COMMUNICATION,4.7,573,53.0,"10,000",Free,0,Mature 17+,Communication,"July 3, 2018",4.1 and up
Lust in Terror Manor - The Truth Unveiled | Otome,GAME,4.1,355,53.0,"10,000",Free,0,Teen,Adventure,"July 10, 2018",4.1 and up
Co-op Taxi,MAPS_AND_NAVIGATION,3.4,168,53.0,"10,000",Free,0,Everyone,Maps & Navigation,"May 1, 2018",5.0 and up
EZ Wifi Notification,COMMUNICATION,4.3,260,0.1884765625,"10,000",Free,0,Everyone,Communication,"August 11, 2014",2.2 and up
Smart Wi-Fi Hotspot PRO,COMMUNICATION,3.7,197,0.9345703125,"10,000",Paid,$2.99,Everyone,Communication,"February 10, 2016",2.2 and up
Portable Wi-Fi hotspot Premium,COMMUNICATION,3.7,481,0.41015625,"10,000",Paid,$0.99,Everyone,Communication,"December 16, 2015",2.3 and up
DRAGON QUEST III,FAMILY,4.2,1661,63.0,"10,000",Paid,$9.99,Everyone,Role Playing,"March 9, 2018",4.0 and up
Jamaa Amino for Animal Jam,SOCIAL,4.7,3873,63.0,"10,000",Free,0,Teen,Social,"July 13, 2018",4.0.3 and up
Eddsworld Amino,SOCIAL,4.9,3071,63.0,"10,000",Free,0,Teen,Social,"July 13, 2018",4.0.3 and up
AR Sport Cars,FAMILY,3.6,284,70.0,"10,000",Free,0,Everyone,Simulation,"June 10, 2017",4.1 and up
Pocket GMAT Math,EDUCATION,4.3,656,0.54296875,"10,000",Free,0,Everyone,Education,"July 11, 2014",2.2 and up
Pocket SAT Math,EDUCATION,4.0,430,0.513671875,"10,000",Free,0,Everyone,Education,"July 11, 2014",2.1 and up
Atlanta United FC,SPORTS,3.7,215,76.0,"10,000",Free,0,Everyone,Sports,"June 28, 2018",4.4 and up
Predator Calls for Hunting AU,SPORTS,4.4,27,78.0,"10,000",Free,0,Everyone,Sports,"August 3, 2016",4.0.3 and up
CJ Fitness,HEALTH_AND_FITNESS,2.4,221,43.0,"10,000",Free,0,Everyone,Health & Fitness,"February 14, 2018",4.1 and up
CF SHOP!,LIFESTYLE,2.8,88,43.0,"10,000",Free,0,Everyone,Lifestyle,"June 30, 2018",4.4 and up
Q Wunder,FAMILY,3.8,156,43.0,"10,000",Free,0,Everyone,Education;Education,"June 30, 2018",4.1 and up
mobileRx Pharmacy,MEDICAL,2.5,124,43.0,"10,000",Free,0,Everyone,Medical,"January 13, 2017",3.0 and up
BN Pro Black Text on White,LIBRARIES_AND_DEMO,3.9,53,0.326171875,"10,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
BJ's Bingo & Gaming Casino,GAME,4.5,501,65.0,"10,000",Free,0,Teen,Casino,"July 26, 2018",4.3 and up
SDV Cam,TOOLS,3.2,67,65.0,"10,000",Free,0,Everyone,Tools,"June 2, 2017",4.0.3 and up
GALAK-Z: Variant Mobile,GAME,3.9,145,79.0,"10,000",Free,0,Everyone,Action,"July 30, 2018",4.4 and up
Toronto FC,SPORTS,3.4,144,79.0,"10,000",Free,0,Teen,Sports,"May 11, 2018",4.3 and up
Car Crash III Beam DH Real Damage Simulator 2018,GAME,3.6,151,100.0,"10,000",Free,0,Everyone,Racing,"May 20, 2018",4.1 and up
Marvel and DC Wallpapers,PERSONALIZATION,4.2,249,91.0,"10,000",Free,0,Everyone,Personalization,"July 7, 2018",4.1 and up
Inches to cm conversion,TOOLS,4.4,29,0.068359375,"10,000",Free,0,Everyone,Tools,"January 14, 2015",4.0 and up
Grenada Co-operative Bank,FINANCE,4.4,137,0.390625,"10,000",Free,0,Everyone,Finance,"June 26, 2013",1.6 and up
Jenga® AR,FAMILY,2.9,53,82.0,"10,000",Free,0,Everyone,Puzzle,"March 17, 2018",7.0 and up
Cardio-FR,MEDICAL,,67,82.0,"10,000",Free,0,Everyone,Medical,"July 31, 2018",4.4 and up
Daily K-Talk,FAMILY,4.3,264,60.0,"10,000",Free,0,Everyone,Education,"July 31, 2018",2.3 and up
Let's Learn Alif Ba Ta,FAMILY,4.6,32,60.0,"10,000",Free,0,Everyone,Education,"November 29, 2017",4.0.3 and up
Multiple Sclerosis Dx & Mgmt.,MEDICAL,4.5,131,60.0,"10,000",Free,0,Everyone,Medical,"September 25, 2017",4.4 and up
30-Day Ab Challenge Tracker,HEALTH_AND_FITNESS,3.5,224,0.3623046875,"10,000",Free,0,Everyone,Health & Fitness,"July 9, 2014",4.1 and up
Restaurant Inspections - FL,HEALTH_AND_FITNESS,3.5,143,0.220703125,"10,000",Free,0,Everyone,Health & Fitness,"June 12, 2013",2.2 and up
Favorite children's songs,PARENTING,4.7,39,95.0,"10,000",Free,0,Everyone,Parenting,"July 6, 2018",4.2 and up
BN Pro BlueICS-b HD Text,LIBRARIES_AND_DEMO,4.2,78,0.79296875,"10,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
BN Pro ArialXL Legacy Text,LIBRARIES_AND_DEMO,4.1,142,0.431640625,"10,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
BN Pro LcdD Legacy Text,LIBRARIES_AND_DEMO,3.9,71,0.40234375,"10,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
BN Pro RobotoXL-b HD Text,LIBRARIES_AND_DEMO,4.2,86,0.4482421875,"10,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
Blood Pressure(BP) Report Lite,MEDICAL,4.0,91,0.3271484375,"10,000",Free,0,Everyone,Medical,"February 8, 2012",2.1 and up
BN Pro White HD Text,LIBRARIES_AND_DEMO,4.1,120,0.763671875,"10,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
BN Pro LcdD-b HD Text,LIBRARIES_AND_DEMO,3.9,131,0.4189453125,"10,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
BN Pro ArialXL-b Neon HD Text,LIBRARIES_AND_DEMO,4.1,66,0.7109375,"10,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
BN Pro BlueICS HD Text,LIBRARIES_AND_DEMO,4.1,174,0.796875,"10,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
BN Pro Arial Legacy Text,LIBRARIES_AND_DEMO,3.7,83,0.404296875,"10,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
Arcraft - AR Sandbox,GAME,3.8,469,80.0,"10,000",Free,0,Everyone,Adventure,"May 19, 2017",4.0 and up
DREAM-e: Dream Analysis A.I.,LIFESTYLE,3.8,89,0.9169921875,"10,000",Free,0,Everyone,Lifestyle,"February 18, 2013",2.1 and up
Kiddopia - Preschool Learning Games,FAMILY,4.5,64,81.0,"10,000",Free,0,Everyone,Educational;Education,"July 18, 2018",5.0 and up
CK 初一 十五,LIFESTYLE,4.0,294,0.1494140625,"10,000",Free,0,Everyone,Lifestyle,"July 3, 2013",2.1 and up
Multi Surgery ER Emergency Hospital : Doctor Game,FAMILY,4.1,227,69.0,"10,000",Free,0,Teen,Educational,"June 21, 2018",4.0 and up
Fortune Quest: Savior,FAMILY,3.6,135,75.0,"10,000",Free,0,Everyone 10+,Role Playing,"June 1, 2018",4.4 and up
AKASO DV,TOOLS,2.4,99,71.0,"10,000",Free,0,Everyone,Tools,"July 26, 2018",4.0 and up
Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,4.3,123,86.0,"10,000",Free,0,Everyone,Medical,"June 1, 2018",5.0 and up
Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,4.3,123,86.0,"10,000",Free,0,Everyone,Medical,"June 1, 2018",5.0 and up
Sago Mini Babies,FAMILY,4.5,253,83.0,"10,000",Paid,$3.99,Everyone,Education;Pretend Play,"October 28, 2016",4.0.3 and up
Sago Mini Babies,FAMILY,4.5,253,83.0,"10,000",Paid,$3.99,Everyone,Education;Pretend Play,"October 28, 2016",4.0.3 and up
N-Back,FAMILY,4.1,413,0.908203125,"10,000",Free,0,Everyone,Puzzle,"February 15, 2016",2.1 and up
Al-Quran Al-Muallim,FAMILY,4.5,199,0.259765625,"10,000",Free,0,Everyone,Education,"September 11, 2013",2.2 and up
CP evolution calculator Pokemo,FAMILY,4.1,78,0.7685546875,"10,000",Free,0,Everyone,Educational,"February 26, 2017",4.1 and up
iBP Blood Pressure,MEDICAL,4.4,578,0.6875,"10,000",Paid,$0.99,Everyone,Medical,"November 30, 2014",2.2 and up
iBP Blood Pressure,MEDICAL,4.4,578,0.6875,"10,000",Paid,$0.99,Everyone,Medical,"November 30, 2014",2.2 and up
Pocket Lab Values,MEDICAL,4.3,214,0.8779296875,"10,000",Paid,$2.99,Everyone,Medical,"November 22, 2012",2.1 and up
Paramedic Meds,MEDICAL,4.5,163,0.3662109375,"10,000",Paid,$1.99,Everyone,Medical,"August 3, 2015",1.6 and up
CA Auth ID,TOOLS,3.8,39,0.3662109375,"10,000",Free,0,Teen,Tools,"October 17, 2014",1.6 and up
OpenGL ES CapsViewer,TOOLS,4.6,78,0.3662109375,"10,000",Free,0,Everyone,Tools,"April 1, 2018",4.3 and up
Super Ear Super Hearing,MEDICAL,4.0,122,0.95703125,"10,000",Free,0,Everyone,Medical,"July 13, 2018",4.0 and up
AF-STROKE (FREE),MEDICAL,4.5,93,0.90234375,"10,000",Free,0,Teen,Medical,"January 25, 2013",2.1 and up
AQ Aspergers Test,MEDICAL,3.9,265,0.697265625,"10,000",Free,0,Everyone,Medical,"October 14, 2015",2.3.3 and up
Daily Murli Saar Widget,SOCIAL,4.6,308,0.443359375,"10,000",Free,0,Everyone,Social,"June 10, 2015",3.0 and up
AE Checkout Plugin,SHOPPING,3.8,208,0.076171875,"10,000",Free,0,Everyone,Shopping,"February 11, 2015",2.3 and up
AJ Percent Off Calculator,SHOPPING,4.4,134,0.0439453125,"10,000",Free,0,Everyone,Shopping,"June 4, 2013",2.2 and up
F-Stop Gallery Pro,PHOTOGRAPHY,4.4,1302,0.056640625,"10,000",Paid,$4.99,Everyone,Photography,"August 5, 2015",2.2 and up
